date,Lunch ,Dinner ,Total
Tue 22 Oct 24,3.706,15.333,19.039
Wed 23 Oct 24,4.755,15.637,20.392
Thu 24 Oct 24,3.574,18.587,22.161
Fri 25 Oct 24,5.043,22.699,27.742
Sat 26 Oct 24,6.589,25.133,31.722
Sun 27 Oct 24,7.674,17.655,25.328
Mon 28 Oct 24,5.546,13.784,19.33
Tue 29 Oct 24,2.909,14.975,17.885
Wed 30 Oct 24,3.852,11.387,15.239
Thu 31 Oct 24,4.47,17.825,22.307
Fri 1 Nov 24,6.299,25.436,31.735
Sat 2 Nov 24,8.495,27.481,35.976
Sun 3 Nov 24,7.143,15.399,22.542
Mon 4 Nov 24,3.379,10.153,13.532
Tue 5 Nov 24,3.96,10.929,14.889
Wed 6 Nov 24,2.231,11.777,14.008
Thu 7 Nov 24,3.824,13.536,17.36
Fri 8 Nov 24,3.458,23.7,27.158
Sat 9 Nov 24,7.209,26.028,33.237
Sun 10 Nov 24,7.252,17.933,25.185
Mon 11 Nov 24,2.778,9.084,11.862
Tue 12 Nov 24,2.846,9.237,12.083
Wed 13 Nov 24,2.344,10.287,12.631
Thu 14 Nov 24,2.758,11.624,14.382
Fri 15 Nov 24,7.179,21.401,28.58
Sat 16 Nov 24,8.599,21.267,29.866
Sun 17 Nov 24,4.429,14.204,18.633
Mon 18 Nov 24,2.858,12.663,15.521
Tue 19 Nov 24,1.93,14.843,16.773
Wed 20 Nov 24,2.585,12.873,15.458
Thu 21 Nov 24,3.18,16.719,19.9
Fri 22 Nov 24,3.218,22.254,25.472
Sat 23 Nov 24,6.971,24.881,31.852
Sun 24 Nov 24,6.941,13.164,20.105
Mon 25 Nov 24,2.613,6.658,9.27
Tue 26 Nov 24,1.967,8.297,10.264
Wed 27 Nov 24,2.755,9.248,12.003
Thu 28 Nov 24,2.896,13.303,16.199
Fri 29 Nov 24,3.792,20.142,23.933
Sat 30 Nov 24,6.604,25.999,32.604
Sun 1 Dec 24,6.195,12.563,18.758
Mon 2 Dec 24,3.368,6.299,9.667
Tue 3 Dec 24,1.957,8.296,10.252
Wed 4 Dec 24,1.971,7.996,9.966
Thu 5 Dec 24,2.32,10.009,12.33
Fri 6 Dec 24,2.607,19.792,22.399
Sat 7 Dec 24,6.097,22.558,28.655
Sun 8 Dec 24,4.318,12.983,17.3
Mon 9 Dec 24,1.948,6.619,8.567
Tue 10 Dec 24,2.591,7.567,10.158
Wed 11 Dec 24,1.603,8.188,9.792
Thu 12 Dec 24,7.458,14.791,22.249
Fri 13 Dec 24,2.63,21.903,24.532
Sat 14 Dec 24,4.114,21.37,25.484
Sun 15 Dec 24,5.469,9.942,15.41
Mon 16 Dec 24,1.721,10.061,11.782
Tue 17 Dec 24,5.998,6.942,12.973
Wed 18 Dec 24,2.571,10.812,13.383
Thu 19 Dec 24,2.405,10.609,13.014
Fri 20 Dec 24,2.996,15.014,18.01
Sat 21 Dec 24,4.742,18.683,23.425
Sun 22 Dec 24,5.212,15.462,20.674
Mon 23 Dec 24,5.28,11.003,16.283
Tue 24 Dec 24,3.32,18.45,21.769
Wed 25 Dec 24,8.597,21.538,30.135
Thu 26 Dec 24,5.102,22.839,27.941
Fri 27 Dec 24,5.318,19.786,25.105
Sat 28 Dec 24,7.498,25.335,32.833
Sun 29 Dec 24,6.66,21.201,27.861
Mon 30 Dec 24,6.607,18.719,25.326
Tue 31 Dec 24,7.921,28.886,36.807
Wed 1 Jan 25,4.471,16.579,21.05
Thu 2 Jan 25,7.27,18.981,26.252
Fri 3 Jan 25,6.005,19.337,25.342
Sat 4 Jan 25,4.268,17.798,22.066
Sun 5 Jan 25,3.56,8.372,11.936
Mon 6 Jan 25,1.805,3.889,5.695
Tue 7 Jan 25,1.701,7.157,8.858
Wed 8 Jan 25,1.804,7.213,9.017
Thu 9 Jan 25,2.067,5.689,7.756
Fri 10 Jan 25,3.144,13.499,16.643
Sat 11 Jan 25,5.758,18.582,24.34
Sun 12 Jan 25,3.087,8.769,11.856
Mon 13 Jan 25,2.009,6.513,8.522
Tue 14 Jan 25,1.195,5.917,7.112
Wed 15 Jan 25,3.105,3.644,6.748
Thu 16 Jan 25,2.338,9.155,11.493
Fri 17 Jan 25,2.258,15.508,17.766
Sat 18 Jan 25,4.656,22.63,27.286
Sun 19 Jan 25,5.09,10.799,15.889
Mon 20 Jan 25,4.324,10.851,15.175
Tue 21 Jan 25,1.252,6.533,7.785
Wed 22 Jan 25,1.268,4.066,5.334
Thu 23 Jan 25,2.883,13.117,16.0
Fri 24 Jan 25,2.128,19.205,21.333
Sat 25 Jan 25,5.718,20.561,26.279
Sun 26 Jan 25,5.348,7.668,13.016
Mon 27 Jan 25,1.693,8.895,10.588
Tue 28 Jan 25,1.503,6.539,8.042
Wed 29 Jan 25,2.866,9.265,12.131
Thu 30 Jan 25,4.026,12.681,16.707
Fri 31 Jan 25,3.474,17.097,20.571
Sat 1 Feb 25,7.665,22.579,30.244
Sun 2 Feb 25,5.285,9.634,14.919
Mon 3 Feb 25,2.223,5.496,7.719
Tue 4 Feb 25,2.037,5.54,7.577
Wed 5 Feb 25,2.281,6.766,9.047
Thu 6 Feb 25,2.136,14.195,16.331
Fri 7 Feb 25,3.858,14.716,18.573
Sat 8 Feb 25,4.025,20.156,24.181
Sun 9 Feb 25,5.044,16.152,21.196
Mon 10 Feb 25,3.621,10.986,14.607
Tue 11 Feb 25,2.083,11.115,13.199
Wed 12 Feb 25,7.615,10.647,18.262
Thu 13 Feb 25,1.816,12.793,14.609
Fri 14 Feb 25,4.681,29.82,34.501
Sat 15 Feb 25,4.871,23.906,28.777
Sun 16 Feb 25,5.95,11.264,17.213
Mon 17 Feb 25,3.091,7.27,10.362
Tue 18 Feb 25,2.072,8.966,11.038
Wed 19 Feb 25,2.906,7.67,10.576
Thu 20 Feb 25,2.232,10.386,12.618
Fri 21 Feb 25,3.661,19.425,23.085
Sat 22 Feb 25,4.315,20.229,24.544
Sun 23 Feb 25,3.857,8.927,12.784
Mon 24 Feb 25,1.612,4.612,6.223
Tue 25 Feb 25,1.805,7.92,9.725
Wed 26 Feb 25,2.843,7.834,10.677
Thu 27 Feb 25,4.013,7.39,11.404
Fri 28 Feb 25,4.573,16.377,20.95
Sat 1 Mar 25,5.372,22.37,27.742
Sun 2 Mar 25,5.986,16.304,22.29
Mon 3 Mar 25,2.378,7.293,9.671
Tue 4 Mar 25,3.08,6.872,9.952
Wed 5 Mar 25,2.191,6.639,8.83
Thu 6 Mar 25,2.505,10.928,13.433
Fri 7 Mar 25,3.684,18.234,21.918
Sat 8 Mar 25,5.597,23.001,28.598
Sun 9 Mar 25,4.63,12.962,17.592
Mon 10 Mar 25,1.67,12.693,14.363
Tue 11 Mar 25,2.574,10.387,12.961
Wed 12 Mar 25,1.709,11.303,13.012
Thu 13 Mar 25,2.819,12.564,15.383
Fri 14 Mar 25,3.41,19.497,22.906
Sat 15 Mar 25,5.582,23.713,29.295
Sun 16 Mar 25,6.515,12.775,19.29
Mon 17 Mar 25,3.714,10.274,13.988
Tue 18 Mar 25,2.154,9.702,11.856
Wed 19 Mar 25,3.716,17.877,21.593
Thu 20 Mar 25,3.414,17.634,21.048
Fri 21 Mar 25,5.013,21.785,26.798
Sat 22 Mar 25,7.406,26.407,33.814
Sun 23 Mar 25,4.931,14.7,19.631
Mon 24 Mar 25,2.758,13.544,16.302
Tue 25 Mar 25,2.674,11.39,14.065
Wed 26 Mar 25,1.461,11.269,12.73
Thu 27 Mar 25,2.686,13.289,15.974
Fri 28 Mar 25,5.996,21.928,27.924
Sat 29 Mar 25,5.999,24.199,30.198
Sun 30 Mar 25,7.224,17.201,24.425
Mon 31 Mar 25,6.187,16.763,22.95
Tue 1 Apr 25,3.837,15.206,19.043
Wed 2 Apr 25,3.846,17.453,21.298
Thu 3 Apr 25,3.397,18.444,21.84
Fri 4 Apr 25,5.334,23.634,28.968
Sat 5 Apr 25,6.925,26.84,33.765
Sun 6 Apr 25,4.987,16.837,21.825
Mon 7 Apr 25,4.414,18.076,22.49
Tue 8 Apr 25,2.67,19.587,22.257
Wed 9 Apr 25,3.415,19.182,22.597
Thu 10 Apr 25,3.167,17.826,20.993
Fri 11 Apr 25,5.633,25.753,31.385
Sat 12 Apr 25,8.245,29.404,37.649
Sun 13 Apr 25,5.656,21.165,26.821
Mon 14 Apr 25,2.645,20.386,23.03
Tue 15 Apr 25,5.093,18.579,23.672
Wed 16 Apr 25,5.099,16.52,21.619
Thu 17 Apr 25,5.597,23.084,28.681
Fri 18 Apr 25,8.505,28.183,36.688
Sat 19 Apr 25,9.353,30.481,39.834
Sun 20 Apr 25,11.887,28.646,40.878
Mon 21 Apr 25,8.834,20.262,29.712
Tue 22 Apr 25,4.403,17.661,22.065
Wed 23 Apr 25,5.681,17.07,22.752
Thu 24 Apr 25,5.752,20.855,27.754
Fri 25 Apr 25,7.197,25.374,32.571
Sat 26 Apr 25,4.721,17.918,22.638
Sun 27 Apr 25,6.333,18.397,24.73
Mon 28 Apr 25,4.936,16.218,21.154
Tue 29 Apr 25,5.072,14.744,19.816
Wed 30 Apr 25,4.71,20.312,25.022
Thu 1 May 25,6.292,24.921,31.213
Fri 2 May 25,7.561,28.246,35.807
Sat 3 May 25,8.022,28.128,36.15
Sun 4 May 25,10.263,19.051,29.313
Mon 5 May 25,3.754,14.412,18.166
Tue 6 May 25,2.493,13.524,16.017
Wed 7 May 25,3.97,14.45,18.42
Thu 8 May 25,5.883,23.258,29.142
Fri 9 May 25,5.051,23.687,28.738
Sat 10 May 25,7.069,27.233,34.302
Sun 11 May 25,8.271,19.166,27.437
Mon 12 May 25,5.343,16.896,22.239
Tue 13 May 25,2.326,16.798,19.123
Wed 14 May 25,3.331,14.583,17.915
Thu 15 May 25,4.818,15.012,19.83
Fri 16 May 25,6.714,22.765,29.479
Sat 17 May 25,2.775,38.113,40.888
Sun 18 May 25,4.914,32.203,37.118
Mon 19 May 25,5.409,22.088,27.497
Tue 20 May 25,4.36,22.37,26.731
Wed 21 May 25,4.555,15.166,19.721
Thu 22 May 25,7.185,17.628,24.813
Fri 23 May 25,5.03,23.14,28.17
Sat 24 May 25,7.742,23.954,31.696
Sun 25 May 25,6.645,15.53,22.175
Mon 26 May 25,4.244,15.725,19.969
Tue 27 May 25,2.564,12.603,15.167
Wed 28 May 25,3.749,14.579,18.327
Thu 29 May 25,10.002,22.72,32.722
Fri 30 May 25,8.993,25.139,34.132
Sat 31 May 25,7.393,22.614,30.007
Sun 1 Jun 25,5.752,16.129,21.881
Mon 2 Jun 25,4.446,16.339,20.784
Tue 3 Jun 25,3.566,19.518,23.083
Wed 4 Jun 25,3.397,15.201,18.598
Thu 5 Jun 25,3.345,16.642,19.988
Fri 6 Jun 25,5.644,18.763,24.407
Sat 7 Jun 25,6.643,21.729,28.372
Sun 8 Jun 25,6.698,18.573,25.271
Mon 9 Jun 25,6.666,17.544,24.209
Tue 10 Jun 25,3.075,14.159,17.234
Wed 11 Jun 25,2.054,14.789,16.843
Thu 12 Jun 25,4.044,18.505,22.549
Fri 13 Jun 25,4.406,21.924,26.33
Sat 14 Jun 25,5.958,22.161,28.119
Sun 15 Jun 25,6.524,15.076,21.6
Mon 16 Jun 25,4.542,15.069,19.611
Tue 17 Jun 25,3.627,17.564,21.19
Wed 18 Jun 25,3.724,17.393,21.117
Thu 19 Jun 25,5.142,18.637,23.779
Fri 20 Jun 25,5.144,22.619,27.763
Sat 21 Jun 25,6.694,24.628,31.322
Sun 22 Jun 25,6.972,18.717,25.689
Mon 23 Jun 25,4.851,12.565,17.415
Tue 24 Jun 25,5.608,13.573,19.181
Wed 25 Jun 25,3.927,16.023,19.95
Thu 26 Jun 25,3.807,14.721,18.529
Fri 27 Jun 25,5.87,22.148,28.018
Sat 28 Jun 25,7.001,23.375,30.376
Sun 29 Jun 25,7.161,17.499,24.66
Mon 30 Jun 25,4.421,16.005,20.426
